User ID,Instrument,Amount,Lots,Action,Open Time (UK - GMT/BST),Open Rate
237334,XAUUSD,3,0.03,BUY,2025-10-07 01:00:15,3970.44
237334,XAUUSD,2,0.02,BUY,2025-10-07 01:00:23,3970.48
237334,XAUUSD,2,0.02,BUY,2025-10-07 01:22:19,3975.11
237334,XAUUSD,2,0.02,BUY,2025-10-07 01:22:24,3975.73
237334,XAUUSD,2,0.02,BUY,2025-10-07 01:22:30,3975.57
237334,XAUUSD,2,0.02,BUY,2025-10-07 01:22:50,3975.91
237334,XAUUSD,4,0.04,BUY,2025-10-07 01:23:26,3975.81
237334,XAUUSD,4,0.04,BUY,2025-10-07 01:23:36,3976.01
237334,XAUUSD,4,0.04,BUY,2025-10-07 01:23:43,3975.98
244372,XAUUSD,2,0.02,BUY,2025-10-07 01:26:18,3976.82
244443,XAUUSD,5,0.05,BUY,2025-10-07 01:31:36,3975.82
244179,XAUUSD,7,0.07,SELL,2025-10-07 02:34:56,3957.25
244179,XAUUSD,5,0.05,SELL,2025-10-07 02:38:16,3956.89
244372,XAUUSD,1,0.01,SELL,2025-10-07 02:45:48,3959.27
244372,XAUUSD,1,0.01,BUY,2025-10-07 02:50:50,3958.27
244515,XAUUSD,1,0.01,SELL,2025-10-07 02:57:38,3958.02
244179,XAUUSD,5,0.05,BUY,2025-10-07 03:19:51,3964.58
244179,XAUUSD,3,0.03,BUY,2025-10-07 03:23:38,3964.27
244179,XAUUSD,6,0.06,BUY,2025-10-07 03:46:57,3966.36
244443,XAUUSD,5,0.05,BUY,2025-10-07 04:05:22,3966.61
244179,XAUUSD,3,0.03,BUY,2025-10-07 04:06:40,3966.53
245674,XAUUSD,20,0.2,BUY,2025-10-07 04:15:03,3968.06
228011,XAUUSD,1,0.01,BUY,2025-10-07 04:25:30,3964.51
243989,XAUUSD,1,0.01,BUY,2025-10-07 04:27:47,3962.86
243832,XAUUSD,2,0.02,BUY,2025-10-07 04:28:21,3962.71
228011,XAUUSD,1,0.01,BUY,2025-10-07 04:29:55,3963.59
243832,XAUUSD,1,0.01,BUY,2025-10-07 04:30:14,3964.41
244564,XAUUSD,1,0.01,BUY,2025-10-07 04:31:15,3964.1
244515,XAUUSD,1,0.01,BUY,2025-10-07 04:33:21,3965.59
228011,XAUUSD,1,0.01,BUY,2025-10-07 04:35:28,3967.49
244564,XAUUSD,1,0.01,BUY,2025-10-07 04:35:58,3967.73
237202,XAUUSD,1,0.01,BUY,2025-10-07 04:52:20,3974.64
237202,XAUUSD,1,0.01,BUY,2025-10-07 04:52:28,3974.52
237202,XAUUSD,1,0.01,BUY,2025-10-07 04:52:37,3974.61
244515,XAUUSD,1,0.01,BUY,2025-10-07 04:52:44,3974.12
244858,XAUUSD,1,0.01,BUY,2025-10-07 05:02:09,3972.64
244858,XAUUSD,1,0.01,BUY,2025-10-07 05:04:14,3973.64
244858,XAUUSD,10,0.1,BUY,2025-10-07 05:08:26,3974.25
227603,XAUUSD,2,0.02,SELL,2025-10-07 05:13:22,3975.03
244858,XAUUSD,2,0.02,BUY,2025-10-07 05:17:06,3974.89
237202,XAUUSD,1,0.01,SELL,2025-10-07 05:53:37,3976.12
237202,XAUUSD,1,0.01,SELL,2025-10-07 05:53:42,3976.4
237202,XAUUSD,1,0.01,SELL,2025-10-07 05:53:49,3976.4
237202,XAUUSD,1,0.01,SELL,2025-10-07 05:53:58,3976.4
237202,XAUUSD,1,0.01,SELL,2025-10-07 06:08:27,3973.06
237202,XAUUSD,1,0.01,SELL,2025-10-07 06:08:42,3973.06
237202,XAUUSD,1,0.01,SELL,2025-10-07 06:08:53,3973.2
244858,XAUUSD,10,0.1,SELL,2025-10-07 06:10:18,3970.18
237202,XAUUSD,1,0.01,BUY,2025-10-07 06:16:07,3966.16
237202,XAUUSD,1,0.01,BUY,2025-10-07 06:16:16,3965.86
237202,XAUUSD,1,0.01,BUY,2025-10-07 06:16:22,3966.33
237202,XAUUSD,1,0.01,BUY,2025-10-07 06:16:29,3966.55
215974,XAUUSD,70,0.7,BUY,2025-10-07 06:16:44,3966.57
214374,XAUUSD,1,0.01,SELL,2025-10-07 06:17:04,3966.64
244858,XAUUSD,10,0.1,SELL,2025-10-07 06:20:06,3965.17
204641,XAUUSD,5,0.05,SELL,2025-10-07 06:24:55,3962.41
220943,XAUUSD,1,0.01,BUY,2025-10-07 06:32:40,3961.64
178045,XAUUSD,2,0.02,BUY,2025-10-07 06:37:22,3964.93
246857,XAUUSD,1,0.01,BUY,2025-10-07 06:40:25,3963.69
244394,XAUUSD,1,0.01,BUY,2025-10-07 06:40:55,3963.57
244515,XAUUSD,1,0.01,BUY,2025-10-07 06:47:57,3962.26
245828,XAUUSD,1,0.01,BUY,2025-10-07 06:51:15,3961
246857,XAUUSD,1,0.01,BUY,2025-10-07 06:54:15,3964.85
227603,XAUUSD,2,0.02,SELL,2025-10-07 06:54:26,3964.75
244858,XAUUSD,10,0.1,SELL,2025-10-07 06:56:54,3963.99
214374,XAUUSD,1,0.01,SELL,2025-10-07 07:00:14,3964.74
244858,XAUUSD,1,0.01,BUY,2025-10-07 07:05:19,3961
244372,XAUUSD,1,0.01,BUY,2025-10-07 07:06:04,3961.74
214374,XAUUSD,1,0.01,SELL,2025-10-07 07:06:37,3961.79
214374,XAUUSD,1,0.01,BUY,2025-10-07 07:07:49,3962.88
244372,XAUUSD,2,0.02,BUY,2025-10-07 07:09:26,3963.66
244372,XAUUSD,2,0.02,BUY,2025-10-07 07:10:01,3963.92
197563,XAUUSD,1,0.01,BUY,2025-10-07 07:12:51,3963.72
205745,XAUUSD,1,0.01,BUY,2025-10-07 07:21:21,3964.34
205745,XAUUSD,1,0.01,BUY,2025-10-07 07:29:47,3964.15
205745,XAUUSD,1,0.01,BUY,2025-10-07 07:31:07,3963.37
244372,XAUUSD,2,0.02,BUY,2025-10-07 07:32:49,3962.15
220943,XAUUSD,1,0.01,BUY,2025-10-07 07:33:25,3963.1
244858,XAUUSD,10,0.1,BUY,2025-10-07 07:34:10,3961.19
220943,XAUUSD,1,0.01,BUY,2025-10-07 07:34:51,3960.99
182167,XAUUSD,1,0.01,BUY,2025-10-07 07:36:10,3961.91
178084,XAUUSD,1,0.01,BUY,2025-10-07 07:36:32,3961.3
244858,XAUUSD,10,0.1,BUY,2025-10-07 07:37:33,3961.24
152123,XAUUSD,1,0.01,BUY,2025-10-07 07:39:13,3961.33
152123,XAUUSD,1,0.01,BUY,2025-10-07 07:41:42,3959
152123,XAUUSD,1,0.01,BUY,2025-10-07 07:42:38,3958
244858,XAUUSD,1,0.01,BUY,2025-10-07 07:42:42,3957
178084,XAUUSD,1,0.01,BUY,2025-10-07 07:43:47,3957.15
244372,XAUUSD,3,0.03,BUY,2025-10-07 07:44:31,3957.12
244394,XAUUSD,1,0.01,SELL,2025-10-07 07:44:52,3957.97
202443,XAUUSD,10,0.1,BUY,2025-10-07 07:45:28,3959.41
244515,XAUUSD,2,0.02,SELL,2025-10-07 07:45:36,3959.25
212973,XAUUSD,50,0.5,BUY,2025-10-07 07:48:40,3958.69
244372,XAUUSD,5,0.05,BUY,2025-10-07 07:49:55,3959.66
220943,XAUUSD,1,0.01,BUY,2025-10-07 07:53:14,3956.57
198447,XAUUSD,10,0.1,BUY,2025-10-07 07:53:48,3957.25
244372,XAUUSD,8,0.08,BUY,2025-10-07 07:55:22,3956.52
246236,XAUUSD,1,0.01,BUY,2025-10-07 07:55:34,3956.19
246236,XAUUSD,2,0.02,BUY,2025-10-07 07:56:39,3955.08
246236,XAUUSD,2,0.02,BUY,2025-10-07 07:56:47,3954.95
246236,XAUUSD,2,0.02,BUY,2025-10-07 07:57:51,3955.57
244858,XAUUSD,1,0.01,SELL,2025-10-07 07:58:26,3955.46
244490,XAUUSD,20,0.2,BUY,2025-10-07 07:59:08,3956.35
227603,XAUUSD,2,0.02,SELL,2025-10-07 07:59:21,3955.21
244490,XAUUSD,20,0.2,BUY,2025-10-07 07:59:21,3955.4
237202,XAUUSD,1,0.01,BUY,2025-10-07 07:59:23,3955.48
244372,XAUUSD,8,0.08,BUY,2025-10-07 07:59:35,3955.61
237375,XAUUSD,10,0.1,BUY,2025-10-07 08:00:13,3953.75
244750,XAUUSD,5,0.05,BUY,2025-10-07 08:00:16,3953.72
244515,XAUUSD,1,0.01,BUY,2025-10-07 08:00:35,3953.62
244750,XAUUSD,3,0.03,BUY,2025-10-07 08:01:07,3952.25
244372,XAUUSD,5,0.05,BUY,2025-10-07 08:01:20,3953.98
153295,XAUUSD,10,0.1,BUY,2025-10-07 08:01:56,3953.92
244490,XAUUSD,60,0.6,BUY,2025-10-07 08:02:00,3954.61
237202,XAUUSD,1,0.01,BUY,2025-10-07 08:02:06,3953.87
220943,XAUUSD,1,0.01,BUY,2025-10-07 08:02:08,3953.89
237202,XAUUSD,1,0.01,BUY,2025-10-07 08:02:13,3954.42
246236,XAUUSD,2,0.02,BUY,2025-10-07 08:02:22,3955
152123,XAUUSD,1,0.01,BUY,2025-10-07 08:02:56,3954.65
237202,XAUUSD,1,0.01,BUY,2025-10-07 08:03:07,3955.54
244372,XAUUSD,3,0.03,BUY,2025-10-07 08:03:32,3956.33
220943,XAUUSD,1,0.01,BUY,2025-10-07 08:05:43,3953.81
244490,XAUUSD,40,0.4,BUY,2025-10-07 08:06:36,3952.57
220943,XAUUSD,1,0.01,SELL,2025-10-07 08:07:06,3952.73
244750,XAUUSD,3,0.03,BUY,2025-10-07 08:07:47,3954.04
244394,XAUUSD,1,0.01,SELL,2025-10-07 08:07:54,3953.61
164539,XAUUSD,1,0.01,SELL,2025-10-07 08:14:10,3950.74
227603,XAUUSD,2,0.02,SELL,2025-10-07 08:14:15,3950.46
237375,XAUUSD,1,0.01,BUY,2025-10-07 08:14:25,3951
244490,XAUUSD,20,0.2,BUY,2025-10-07 08:15:09,3950.4
244394,XAUUSD,1,0.01,BUY,2025-10-07 08:15:16,3950.8
244515,XAUUSD,1,0.01,BUY,2025-10-07 08:15:20,3950.51
237375,XAUUSD,20,0.2,BUY,2025-10-07 08:16:15,3951.1
237375,XAUUSD,20,0.2,BUY,2025-10-07 08:16:35,3950.84
164130,XAUUSD,1,0.01,SELL,2025-10-07 08:17:05,3950.77
154081,XAUUSD,10,0.1,BUY,2025-10-07 08:20:20,3948
245149,XAUUSD,2,0.02,BUY,2025-10-07 08:20:20,3948
174340,XAUUSD,2,0.02,BUY,2025-10-07 08:21:22,3946.37
134902,XAUUSD,1,0.01,SELL,2025-10-07 08:21:24,3946.42
244858,XAUUSD,10,0.1,SELL,2025-10-07 08:21:52,3947.55
227603,XAUUSD,2,0.02,SELL,2025-10-07 08:22:12,3946.36
221389,XAUUSD,1,0.01,SELL,2025-10-07 08:22:47,3945.08
221389,XAUUSD,1,0.01,SELL,2025-10-07 08:22:47,3945.08
221389,XAUUSD,1,0.01,SELL,2025-10-07 08:22:47,3945.08
221389,XAUUSD,1,0.01,SELL,2025-10-07 08:22:47,3945.08
233825,XAUUSD,6,0.06,SELL,2025-10-07 08:22:50,3944.96
233825,XAUUSD,1,0.01,SELL,2025-10-07 08:23:36,3947.15
244394,XAUUSD,1,0.01,BUY,2025-10-07 08:24:16,3946.45
177048,XAUUSD,1,0.01,SELL,2025-10-07 08:24:33,3947.37
174340,XAUUSD,1,0.01,BUY,2025-10-07 08:24:42,3947.34
244515,XAUUSD,1,0.01,BUY,2025-10-07 08:25:17,3948.66
244372,XAUUSD,1,0.01,BUY,2025-10-07 08:25:44,3948.53
204136,XAUUSD,2,0.02,BUY,2025-10-07 08:26:05,3949.09
237202,XAUUSD,1,0.01,BUY,2025-10-07 08:26:16,3949.42
243872,XAUUSD,1,0.01,BUY,2025-10-07 08:26:52,3950.2
215984,XAUUSD,1,0.01,BUY,2025-10-07 08:28:19,3950.1
164521,XAUUSD,1,0.01,SELL,2025-10-07 08:28:22,3949.73
215984,XAUUSD,1,0.01,BUY,2025-10-07 08:28:51,3950.08
244372,XAUUSD,1,0.01,BUY,2025-10-07 08:30:05,3951.87
181578,XAUUSD,2,0.02,BUY,2025-10-07 08:30:18,3953.28
128739,XAUUSD,1,0.01,BUY,2025-10-07 08:30:20,3952.33
237202,XAUUSD,1,0.01,BUY,2025-10-07 08:31:09,3951.44
233825,XAUUSD,5,0.05,BUY,2025-10-07 08:31:23,3950.71
165007,XAUUSD,1,0.01,SELL,2025-10-07 08:33:21,3951.91
233825,XAUUSD,5,0.05,BUY,2025-10-07 08:33:42,3952.29
221389,XAUUSD,1,0.01,BUY,2025-10-07 08:34:25,3953.77
201302,XAUUSD,1,0.01,BUY,2025-10-07 08:35:36,3955.63
244750,XAUUSD,5,0.05,SELL,2025-10-07 08:36:47,3954.84
233825,XAUUSD,5,0.05,BUY,2025-10-07 08:37:05,3954.77
244750,XAUUSD,3,0.03,SELL,2025-10-07 08:37:15,3954.51
154224,XAUUSD,1,0.01,SELL,2025-10-07 08:37:29,3955.01
244515,XAUUSD,1,0.01,SELL,2025-10-07 08:37:43,3955.1
154224,XAUUSD,1,0.01,SELL,2025-10-07 08:38:07,3954.12
244858,XAUUSD,1,0.01,BUY,2025-10-07 08:38:35,3954.97
244394,XAUUSD,1,0.01,SELL,2025-10-07 08:40:08,3952.08
156502,XAUUSD,1,0.01,SELL,2025-10-07 08:42:14,3950.73
237375,XAUUSD,20,0.2,SELL,2025-10-07 08:42:32,3950.22
156502,XAUUSD,1,0.01,SELL,2025-10-07 08:42:47,3950.72
245149,XAUUSD,2,0.02,BUY,2025-10-07 08:42:54,3950.76
244515,XAUUSD,1,0.01,SELL,2025-10-07 08:43:13,3950.7
247418,XAUUSD,1,0.01,BUY,2025-10-07 08:43:49,3950.13
174340,XAUUSD,1,0.01,BUY,2025-10-07 08:44:36,3949.94
244394,XAUUSD,1,0.01,SELL,2025-10-07 08:44:52,3949.95
245656,XAUUSD,1,0.01,SELL,2025-10-07 08:45:21,3949.07
244750,XAUUSD,11,0.11,SELL,2025-10-07 08:45:40,3949.17
244412,XAUUSD,1,0.01,BUY,2025-10-07 08:47:43,3950.66
162570,XAUUSD,1,0.01,SELL,2025-10-07 08:50:25,3950.56
244750,XAUUSD,3,0.03,SELL,2025-10-07 08:51:08,3950.28
244858,XAUUSD,1,0.01,SELL,2025-10-07 08:51:14,3950.23
220002,XAUUSD,1,0.01,SELL,2025-10-07 08:52:45,3948.84
244858,XAUUSD,5,0.05,SELL,2025-10-07 08:53:54,3947.87
227641,XAUUSD,1,0.01,SELL,2025-10-07 08:55:57,3945.84
221389,XAUUSD,10,0.1,BUY,2025-10-07 08:56:18,3946.33
244750,XAUUSD,9,0.09,SELL,2025-10-07 08:57:34,3946.72
243875,XAUUSD,2,0.02,BUY,2025-10-07 08:57:37,3946.6
244858,XAUUSD,5,0.05,SELL,2025-10-07 08:57:48,3945.99
215403,XAUUSD,1,0.01,SELL,2025-10-07 08:58:43,3943.81
244858,XAUUSD,10,0.1,SELL,2025-10-07 08:59:02,3944.92
220943,XAUUSD,1,0.01,BUY,2025-10-07 09:00:06,3945.83
220592,XAUUSD,1,0.01,BUY,2025-10-07 09:02:20,3946.56
237375,XAUUSD,20,0.2,SELL,2025-10-07 09:02:55,3946.91
154401,XAUUSD,1,0.01,SELL,2025-10-07 09:02:56,3946.83
220592,XAUUSD,1,0.01,SELL,2025-10-07 09:04:37,3945.66
245149,XAUUSD,2,0.02,BUY,2025-10-07 09:04:45,3945.1
220592,XAUUSD,1,0.01,BUY,2025-10-07 09:04:55,3944.46
152697,XAUUSD,1,0.01,SELL,2025-10-07 09:05:20,3944.31
220592,XAUUSD,3,0.03,BUY,2025-10-07 09:06:22,3942.09
201302,XAUUSD,1,0.01,SELL,2025-10-07 09:06:24,3941.62
217026,XAUUSD,1,0.01,SELL,2025-10-07 09:07:03,3943.93
237375,XAUUSD,20,0.2,BUY,2025-10-07 09:07:48,3944.68
220592,XAUUSD,3,0.03,BUY,2025-10-07 09:08:14,3946.32
220592,XAUUSD,3,0.03,BUY,2025-10-07 09:09:03,3945.22
211978,XAUUSD,1,0.01,SELL,2025-10-07 09:09:16,3945.71
220592,XAUUSD,3,0.03,BUY,2025-10-07 09:09:50,3945.97
227603,XAUUSD,2,0.02,BUY,2025-10-07 09:10:03,3945
220592,XAUUSD,3,0.03,BUY,2025-10-07 09:10:45,3944.05
244750,XAUUSD,6,0.06,BUY,2025-10-07 09:11:04,3943.9
237375,XAUUSD,20,0.2,BUY,2025-10-07 09:11:18,3944.67
244750,XAUUSD,5,0.05,BUY,2025-10-07 09:12:22,3944.01
214374,XAUUSD,1,0.01,SELL,2025-10-07 09:13:29,3945.52
245674,XAUUSD,20,0.2,BUY,2025-10-07 09:13:42,3945.51
228272,XAUUSD,1,0.01,BUY,2025-10-07 09:14:03,3945.99
244750,XAUUSD,8,0.08,BUY,2025-10-07 09:15:07,3945.81
244750,XAUUSD,5,0.05,BUY,2025-10-07 09:15:21,3946.07
234824,XAUUSD,3,0.03,BUY,2025-10-07 09:19:49,3950.38
244750,XAUUSD,8,0.08,BUY,2025-10-07 09:19:54,3950.65
244750,XAUUSD,5,0.05,BUY,2025-10-07 09:20:15,3948.98
244515,XAUUSD,1,0.01,SELL,2025-10-07 09:20:45,3947.39
229908,XAUUSD,1,0.01,SELL,2025-10-07 09:21:24,3948.99
122004,XAUUSD,3,0.03,BUY,2025-10-07 09:23:40,3951.46
244750,XAUUSD,5,0.05,BUY,2025-10-07 09:25:06,3953.46
244750,XAUUSD,5,0.05,BUY,2025-10-07 09:25:23,3953.43
214374,XAUUSD,1,0.01,BUY,2025-10-07 09:25:35,3953.29
220936,XAUUSD,1,0.01,SELL,2025-10-07 09:26:23,3951.97
244750,XAUUSD,5,0.05,BUY,2025-10-07 09:26:23,3952.18
244750,XAUUSD,7,0.07,BUY,2025-10-07 09:32:29,3952.03
201302,XAUUSD,1,0.01,BUY,2025-10-07 09:33:27,3951.65
201302,XAUUSD,2,0.02,BUY,2025-10-07 09:39:45,3952.76
237202,XAUUSD,1,0.01,BUY,2025-10-07 09:42:57,3953.25
237202,XAUUSD,1,0.01,BUY,2025-10-07 09:43:04,3953.01
244589,XAUUSD,1,0.01,BUY,2025-10-07 09:43:09,3953.17
191824,XAUUSD,1,0.01,BUY,2025-10-07 09:46:54,3953.77
216001,XAUUSD,2,0.02,BUY,2025-10-07 09:55:49,3951.55
199837,XAUUSD,4,0.04,BUY,2025-10-07 09:58:23,3952.09
178045,XAUUSD,2,0.02,SELL,2025-10-07 10:08:08,3953.11
220559,XAUUSD,10,0.1,BUY,2025-10-07 10:10:35,3955.38
237375,XAUUSD,30,0.3,SELL,2025-10-07 10:11:31,3956
244515,XAUUSD,1,0.01,BUY,2025-10-07 10:13:33,3957.72
244394,XAUUSD,1,0.01,SELL,2025-10-07 10:13:46,3957.66
178084,XAUUSD,1,0.01,SELL,2025-10-07 10:14:05,3958.48
196995,XAUUSD,3,0.03,BUY,2025-10-07 10:15:33,3958.85
244412,XAUUSD,1,0.01,BUY,2025-10-07 10:15:51,3958.43
245293,XAUUSD,1,0.01,BUY,2025-10-07 10:16:23,3958.58
201302,XAUUSD,1,0.01,BUY,2025-10-07 10:17:19,3960.22
201302,XAUUSD,2,0.02,BUY,2025-10-07 10:17:39,3959.99
245293,XAUUSD,1,0.01,BUY,2025-10-07 10:19:08,3960.25
234824,XAUUSD,2,0.02,BUY,2025-10-07 10:19:29,3960.01
228272,XAUUSD,1,0.01,BUY,2025-10-07 10:20:38,3960.59
245293,XAUUSD,1,0.01,BUY,2025-10-07 10:21:28,3959.74
244394,XAUUSD,1,0.01,BUY,2025-10-07 10:21:52,3959.98
198447,XAUUSD,10,0.1,BUY,2025-10-07 10:23:33,3961.51
237202,XAUUSD,1,0.01,BUY,2025-10-07 10:23:34,3961.51
237202,XAUUSD,1,0.01,BUY,2025-10-07 10:23:46,3961.69
237202,XAUUSD,1,0.01,BUY,2025-10-07 10:23:53,3961.78
245293,XAUUSD,1,0.01,BUY,2025-10-07 10:25:55,3962.52
245293,XAUUSD,1,0.01,BUY,2025-10-07 10:26:40,3961.72
195796,XAUUSD,1,0.01,BUY,2025-10-07 10:27:38,3960.76
191824,XAUUSD,1,0.01,SELL,2025-10-07 10:29:36,3957.7
245293,XAUUSD,1,0.01,SELL,2025-10-07 10:30:11,3958.48
154081,XAUUSD,10,0.1,SELL,2025-10-07 10:31:37,3961.54
191824,XAUUSD,1,0.01,BUY,2025-10-07 10:32:19,3961.6
244394,XAUUSD,1,0.01,BUY,2025-10-07 10:32:56,3960.17
243875,XAUUSD,2,0.02,SELL,2025-10-07 10:33:41,3962
191824,XAUUSD,1,0.01,BUY,2025-10-07 10:34:04,3962.84
205139,XAUUSD,50,0.5,SELL,2025-10-07 10:36:34,3961.82
237202,XAUUSD,1,0.01,SELL,2025-10-07 10:37:10,3962.35
237202,XAUUSD,1,0.01,SELL,2025-10-07 10:37:16,3962.15
237202,XAUUSD,1,0.01,SELL,2025-10-07 10:37:23,3962.25
244750,XAUUSD,5,0.05,SELL,2025-10-07 10:38:13,3960.81
227603,XAUUSD,2,0.02,BUY,2025-10-07 10:43:46,3961.68
244858,XAUUSD,2,0.02,BUY,2025-10-07 10:45:26,3960.56
244858,XAUUSD,2,0.02,BUY,2025-10-07 10:46:03,3960.51
244858,XAUUSD,2,0.02,BUY,2025-10-07 10:46:19,3960.05
244515,XAUUSD,1,0.01,BUY,2025-10-07 10:47:09,3960.82
244750,XAUUSD,5,0.05,SELL,2025-10-07 10:48:40,3959.28
191824,XAUUSD,1,0.01,SELL,2025-10-07 10:52:38,3955.75
244515,XAUUSD,1,0.01,SELL,2025-10-07 10:53:04,3957.36
228967,XAUUSD,1,0.01,BUY,2025-10-07 10:58:02,3957.81
228967,XAUUSD,1,0.01,BUY,2025-10-07 10:58:57,3956.99
244750,XAUUSD,7,0.07,SELL,2025-10-07 10:59:15,3956.39
228967,XAUUSD,1,0.01,BUY,2025-10-07 11:00:04,3955.62
244750,XAUUSD,5,0.05,SELL,2025-10-07 11:00:20,3956.44
163719,XAUUSD,10,0.1,SELL,2025-10-07 11:00:33,3957.03
176602,XAUUSD,1,0.01,BUY,2025-10-07 11:02:17,3955
163719,XAUUSD,2,0.02,SELL,2025-10-07 11:02:31,3954.45
244750,XAUUSD,5,0.05,SELL,2025-10-07 11:03:29,3957.16
246455,XAUUSD,5,0.05,SELL,2025-10-07 11:10:18,3956
244750,XAUUSD,3,0.03,SELL,2025-10-07 11:11:59,3958.51
237202,XAUUSD,1,0.01,BUY,2025-10-07 11:14:26,3957.34
237202,XAUUSD,1,0.01,BUY,2025-10-07 11:14:33,3956.99
237202,XAUUSD,1,0.01,BUY,2025-10-07 11:14:40,3957.09
237202,XAUUSD,1,0.01,BUY,2025-10-07 11:14:48,3957.16
243832,XAUUSD,2,0.02,BUY,2025-10-07 11:23:14,3958.43
246455,XAUUSD,10,0.1,SELL,2025-10-07 11:40:45,3960.08
178061,XAUUSD,5,0.05,SELL,2025-10-07 11:49:19,3958.09
178061,XAUUSD,5,0.05,BUY,2025-10-07 11:51:25,3959.24
178061,XAUUSD,5,0.05,BUY,2025-10-07 11:58:43,3959.16
178061,XAUUSD,5,0.05,SELL,2025-10-07 12:01:55,3959.42
233881,XAUUSD,1,0.01,BUY,2025-10-07 12:02:11,3960.18
202708,XAUUSD,1,0.01,BUY,2025-10-07 12:04:19,3960.66
178061,XAUUSD,6,0.06,BUY,2025-10-07 12:05:15,3960.42
178061,XAUUSD,4,0.04,SELL,2025-10-07 12:17:45,3961.05
185076,XAUUSD,1,0.01,BUY,2025-10-07 12:28:20,3958.22
202550,XAUUSD,100,1,BUY,2025-10-07 12:29:12,3958.17
244750,XAUUSD,5,0.05,SELL,2025-10-07 12:30:17,3958.21
233881,XAUUSD,1,0.01,SELL,2025-10-07 12:34:01,3957.51
244750,XAUUSD,5,0.05,SELL,2025-10-07 12:35:33,3957.44
178061,XAUUSD,5,0.05,BUY,2025-10-07 12:36:14,3958.69
214374,XAUUSD,1,0.01,BUY,2025-10-07 12:36:15,3958.62
178061,XAUUSD,5,0.05,SELL,2025-10-07 12:38:14,3961.16
244750,XAUUSD,3,0.03,SELL,2025-10-07 12:38:24,3961.28
174909,XAUUSD,1,0.01,BUY,2025-10-07 12:39:20,3962.64
245293,XAUUSD,1,0.01,BUY,2025-10-07 12:40:58,3963.26
178061,XAUUSD,6,0.06,SELL,2025-10-07 12:41:03,3963.11
178061,XAUUSD,5,0.05,SELL,2025-10-07 12:42:45,3963.34
215965,XAUUSD,10,0.1,BUY,2025-10-07 12:42:45,3963.42
174909,XAUUSD,1,0.01,BUY,2025-10-07 12:44:46,3966
205139,XAUUSD,100,1,BUY,2025-10-07 12:45:15,3965.77
205139,XAUUSD,50,0.5,BUY,2025-10-07 12:45:38,3965.86
245293,XAUUSD,1,0.01,BUY,2025-10-07 12:46:57,3967.21
228967,XAUUSD,1,0.01,BUY,2025-10-07 12:50:57,3963.74
227603,XAUUSD,2,0.02,BUY,2025-10-07 12:53:52,3965.26
211807,XAUUSD,6,0.06,BUY,2025-10-07 12:54:13,3966.48
228967,XAUUSD,1,0.01,BUY,2025-10-07 12:54:27,3966.85
228967,XAUUSD,1,0.01,BUY,2025-10-07 12:55:07,3965.98
220592,XAUUSD,1,0.01,SELL,2025-10-07 12:55:29,3965.9
220592,XAUUSD,3,0.03,SELL,2025-10-07 12:56:30,3965.93
185076,XAUUSD,1,0.01,BUY,2025-10-07 12:57:02,3967.58
185287,XAUUSD,2,0.02,SELL,2025-10-07 12:57:19,3968
220592,XAUUSD,3,0.03,SELL,2025-10-07 12:57:25,3968.36
215977,XAUUSD,3,0.03,SELL,2025-10-07 12:57:26,3968.35
201302,XAUUSD,2,0.02,BUY,2025-10-07 12:57:57,3968.5
214374,XAUUSD,2,0.02,BUY,2025-10-07 12:58:49,3968.4
215979,XAUUSD,1,0.01,SELL,2025-10-07 12:59:43,3966.79
244394,XAUUSD,1,0.01,BUY,2025-10-07 13:00:21,3968.46
215979,XAUUSD,1,0.01,BUY,2025-10-07 13:01:15,3968.4
185076,XAUUSD,1,0.01,BUY,2025-10-07 13:01:28,3968.55
244394,XAUUSD,1,0.01,BUY,2025-10-07 13:04:16,3969.14
201302,XAUUSD,2,0.02,BUY,2025-10-07 13:05:16,3970.01
202708,XAUUSD,1,0.01,BUY,2025-10-07 13:09:48,3970.44
185076,XAUUSD,1,0.01,SELL,2025-10-07 13:10:02,3971
131689,XAUUSD,1,0.01,SELL,2025-10-07 13:10:51,3969.39
215969,XAUUSD,2,0.02,SELL,2025-10-07 13:12:21,3971
220592,XAUUSD,1,0.01,SELL,2025-10-07 13:13:32,3969.03
220943,XAUUSD,1,0.01,BUY,2025-10-07 13:13:52,3970.42
228272,XAUUSD,3,0.03,BUY,2025-10-07 13:15:52,3972.05
201302,XAUUSD,2,0.02,BUY,2025-10-07 13:17:40,3971.99
228011,XAUUSD,1,0.01,BUY,2025-10-07 13:17:49,3971.91
201302,XAUUSD,2,0.02,BUY,2025-10-07 13:17:58,3971.55
244564,XAUUSD,1,0.01,BUY,2025-10-07 13:18:58,3971.88
220943,XAUUSD,1,0.01,BUY,2025-10-07 13:19:54,3970.92
228011,XAUUSD,1,0.01,BUY,2025-10-07 13:21:19,3969.2
228272,XAUUSD,5,0.05,SELL,2025-10-07 13:22:29,3967.75
220943,XAUUSD,1,0.01,BUY,2025-10-07 13:22:36,3968.51
228272,XAUUSD,5,0.05,SELL,2025-10-07 13:23:10,3966.45
229270,XAUUSD,5,0.05,SELL,2025-10-07 13:23:19,3966.24
228272,XAUUSD,5,0.05,SELL,2025-10-07 13:24:30,3966.34
215982,XAUUSD,30,0.3,SELL,2025-10-07 13:24:33,3966.47
